,words,tf,idf,tfidf
17676,ξ,20.0,3.0029355880578703,60.058711761157404
17677,ξένοι,4.0,8.921157173398134,35.684628693592536
17678,ξένος,3.0,9.208839245849916,27.626517737549747
17679,ξέραμε,3.0,10.307451534518025,30.922354603554076
17680,ξέρει,21.0,6.395428529089879,134.30399911088747
17681,ξέρεις,32.0,6.841715631718299,218.93490021498556
17682,ξέρετε,25.0,7.171957318588875,179.29893296472187
17683,ξέρουμε,12.0,7.822544884730025,93.8705386167603
17684,ξέρουν,13.0,8.00486644152398,104.06326373981173
17685,ξέρω,43.0,6.546251418824463,281.4888110094519
17686,ξέχασα,4.0,8.921157173398134,35.684628693592536
17687,ξανά,55.0,6.356207815936598,349.5914298765129
17688,ξανα,31.0,6.841715631718299,212.09318458326726
17689,ξαναδεστε,3.0,9.208839245849916,27.626517737549747
17690,ξανθός,3.0,9.208839245849916,27.626517737549747
17691,ξαφνικά,12.0,7.822544884730025,93.8705386167603
17692,ξαφνικα,4.0,8.921157173398134,35.684628693592536
17693,ξεκάθαρα,7.0,8.361541385462711,58.530789698238976
17694,ξεκίνα,4.0,8.921157173398134,35.684628693592536
17695,ξεκίνημα,11.0,7.909556261719655,87.0051188789162
17696,ξεκίνησα,3.0,7.742502177056489,23.227506531169468
17697,ξεκίνησαν,10.0,8.00486644152398,80.0486644152398
17698,ξεκίνησε,37.0,6.696533621873801,247.77174400933063
17699,ξεκαθαρίζει,3.0,9.208839245849916,27.626517737549747
17700,ξεκινά,9.0,6.1177967924916,55.0601711324244
17701,ξεκινάει,26.0,7.049354996496543,183.28322990891013
17702,ξεκινάμε,28.0,6.9752470243428215,195.306916681599
17703,ξεκινάω,4.0,8.921157173398134,35.684628693592536
17704,ξεκινήσαμε,8.0,8.228009992838189,65.82407994270551
17705,ξεκινήσει,28.0,6.9752470243428215,195.306916681599
17706,ξεκινήσουμε,4.0,8.921157173398134,35.684628693592536
17707,ξεκινήστε,3.0,9.208839245849916,27.626517737549747
17708,ξεκινα,8.0,7.011614668513696,56.092917348109566
17709,ξεκιναει,6.0,8.51569206528997,51.094152391739826
17710,ξεκιναμε,13.0,7.742502177056489,100.65252830173435
17711,ξεκινησε,3.0,8.228009992838189,24.684029978514566
17712,ξεκινησει,5.0,8.698013622083925,43.49006811041963
17713,ξεκούραση,8.0,8.228009992838189,65.82407994270551
17714,ξεκόλλα,8.0,8.228009992838189,65.82407994270551
17715,ξενοδοχείο,7.0,8.361541385462711,58.530789698238976
17716,ξενυχτάνε,3.0,9.208839245849916,27.626517737549747
17717,ξεπέρασε,3.0,9.208839245849916,27.626517737549747
17718,ξεπεράσει,5.0,8.698013622083925,43.49006811041963
17719,ξεπερνά,3.0,9.208839245849916,27.626517737549747
17720,ξεπερνώντας,3.0,9.208839245849916,27.626517737549747
17721,ξερει,4.0,7.41707977662186,29.66831910648744
17722,ξερεις,16.0,7.599401333415815,121.59042133465304
17723,ξερω,20.0,6.873464330032879,137.46928660065757
17724,ξεσηκώσει,3.0,9.208839245849916,27.626517737549747
17725,ξεσηκώσω,6.0,8.51569206528997,51.094152391739826
17726,ξεσκαρτάρισμα,3.0,9.208839245849916,27.626517737549747
17727,ξεχάσει,9.0,7.822544884730025,70.40290396257022
17728,ξεχάσεις,3.0,9.208839245849916,27.626517737549747
17729,ξεχάσετε,9.0,8.110226957181807,72.99204261463626
17730,ξεχάσουμε,5.0,9.208839245849916,46.04419622924958
17731,ξεχάσω,3.0,9.208839245849916,27.626517737549747
17732,ξεχασετε,3.0,9.208839245849916,27.626517737549747
17733,ξεχνάμε,11.0,8.00486644152398,88.05353085676379
17734,ξεχνάς,5.0,8.698013622083925,43.49006811041963
17735,ξεχνάτε,14.0,7.668394204902767,107.35751886863873
17736,ξεχνας,5.0,8.698013622083925,43.49006811041963
17737,ξεχνατε,6.0,8.51569206528997,51.094152391739826
17738,ξεχνιέται,4.0,8.921157173398134,35.684628693592536
17739,ξεχνιόμαστε,7.0,8.361541385462711,58.530789698238976
17740,ξεχωρίζει,4.0,8.921157173398134,35.684628693592536
17741,ξεχωρίζουν,3.0,9.208839245849916,27.626517737549747
17742,ξεχωριστά,7.0,8.361541385462711,58.530789698238976
17743,ξεχωριστές,4.0,8.921157173398134,35.684628693592536
17744,ξεχωριστή,9.0,8.110226957181807,72.99204261463626
17745,ξεχωριστό,7.0,8.361541385462711,58.530789698238976
17746,ξημέρωμα,3.0,9.208839245849916,27.626517737549747
17747,ξιφασκίας,3.0,9.208839245849916,27.626517737549747
17748,ξργω,5.0,8.698013622083925,43.49006811041963
17749,ξυπνάς,4.0,8.921157173398134,35.684628693592536
17750,ξυπνησα,3.0,9.208839245849916,27.626517737549747
17751,ξύλινα,3.0,9.208839245849916,27.626517737549747
17752,ξύπνησα,3.0,9.208839245849916,27.626517737549747
17753,οία,5.0,7.088575709649825,35.442878548249126
17754,οίας,3.0,9.208839245849916,27.626517737549747
17755,οακα,16.0,7.742502177056489,123.88003483290382
17756,οδήγησε,4.0,8.921157173398134,35.684628693592536
17757,οδηγήσει,4.0,8.921157173398134,35.684628693592536
17758,οδηγίες,3.0,9.208839245849916,27.626517737549747
17759,οδηγεί,3.0,9.208839245849916,27.626517737549747
17760,οδηγούν,6.0,8.51569206528997,51.094152391739826
17761,οδοντόβουρτσα,3.0,10.307451534518025,30.922354603554076
17762,οδυσσέα,3.0,8.361541385462711,25.084624156388134
17763,οδυσσέας,4.0,8.921157173398134,35.684628693592536
17764,οδό,3.0,8.361541385462711,25.084624156388134
17765,οζάν,3.0,9.61430435395808,28.84291306187424
17766,οθόνες,10.0,8.00486644152398,80.0486644152398
17767,οθόνη,3.0,9.208839245849916,27.626517737549747
17768,οικισμό,4.0,8.361541385462711,33.446165541850846
17769,οικισμός,3.0,9.208839245849916,27.626517737549747
17770,οικογένειά,8.0,8.361541385462711,66.89233108370169
17771,οικογένεια,36.0,6.696533621873801,241.07521038745682
17772,οικογένειας,4.0,8.921157173398134,35.684628693592536
17773,οικογένειες,7.0,8.361541385462711,58.530789698238976
17774,οικογενεια,12.0,6.873464330032879,82.48157196039455
17775,οικογενειακά,3.0,9.208839245849916,27.626517737549747
17776,οικογενειακές,4.0,8.921157173398134,35.684628693592536
17777,οικογενειακή,7.0,8.361541385462711,58.530789698238976
17778,οικογενειακό,5.0,8.698013622083925,43.49006811041963
17779,οικοδεσπότη,3.0,9.208839245849916,27.626517737549747
17780,οικονομικά,3.0,9.208839245849916,27.626517737549747
17781,οικονομική,3.0,9.61430435395808,28.84291306187424
17782,οιώρεςμας,13.0,7.742502177056489,100.65252830173435
17783,οκ,19.0,4.063284633854289,77.2024080432315
17784,οκτωβρη,3.0,9.208839245849916,27.626517737549747
17785,ολα,111.0,4.9461593688086,549.0236899377546
17786,ολες,22.0,5.365809111908721,118.04780046199187
17787,ολη,20.0,6.1177967924916,122.355935849832
17788,ολικής,4.0,8.921157173398134,35.684628693592536
17789,ολλανδέζα,4.0,8.921157173398134,35.684628693592536
17790,ολο,20.0,4.21388176447289,84.2776352894578
17791,ολοι,36.0,6.810943973051545,245.19398302985562
17792,ολοκαίνουργιο,13.0,7.742502177056489,100.65252830173435
17793,ολοκαίνουρια,3.0,9.208839245849916,27.626517737549747
17794,ολοκαίνουριο,3.0,9.208839245849916,27.626517737549747
17795,ολοκλήρωσε,3.0,9.208839245849916,27.626517737549747
17796,ολοκληρωθεί,3.0,9.208839245849916,27.626517737549747
17797,ολοκληρωμένο,3.0,9.208839245849916,27.626517737549747
17798,ολοκληρώθηκε,6.0,8.51569206528997,51.094152391739826
17799,ολοκληρώνεται,4.0,8.921157173398134,35.684628693592536
17800,ολοσωμη,3.0,9.208839245849916,27.626517737549747
17801,ολοσωμο,9.0,8.110226957181807,72.99204261463626
17802,ολους,118.0,5.597921333205691,660.5547173182715
17803,ολυμπιακος,13.0,7.822544884730025,101.69308350149032
17804,ολυμπιακού,10.0,7.909556261719655,79.09556261719655
17805,ολυμπιακό,11.0,7.011614668513696,77.12776135365065
17806,ολυμπιακός,16.0,7.534862812278244,120.5578049964519
17807,ολυμπιακών,4.0,8.921157173398134,35.684628693592536
17808,ολων,4.0,5.351624476916765,21.40649790766706
17809,ολόκληρη,4.0,8.921157173398134,35.684628693592536
17810,ολόκληρο,25.0,7.088575709649825,177.21439274124563
17811,ολόσωμα,3.0,9.208839245849916,27.626517737549747
17812,ολόσωμη,18.0,7.41707977662186,133.50743597919347
17813,ολόσωμο,43.0,6.569781916234657,282.50062239809023
17814,ολόψυχα,3.0,9.208839245849916,27.626517737549747
17815,ομάδα,85.0,4.960344003800556,421.62924032304727
17816,ομάδας,39.0,6.395428529089879,249.4217126345053
17817,ομάδες,5.0,7.742502177056489,38.71251088528244
17818,ομαδα,7.0,7.171957318588875,50.20370123012213
17819,ομολογεί,4.0,9.208839245849916,36.83535698339966
17820,ομορφα,13.0,7.742502177056489,100.65252830173435
17821,ομορφες,6.0,8.51569206528997,51.094152391739826
17822,ομορφη,16.0,7.534862812278244,120.5578049964519
17823,ομορφιά,57.0,6.102758915127059,347.8572581622424
17824,ομορφιάς,10.0,8.00486644152398,80.0486644152398
17825,ομορφιές,8.0,8.228009992838189,65.82407994270551
17826,ομορφια,18.0,7.41707977662186,133.50743597919347
17827,ομορφο,5.0,8.228009992838189,41.14004996419094
17828,ομορφος,3.0,9.208839245849916,27.626517737549747
17829,ομορφότερο,3.0,9.208839245849916,27.626517737549747
17830,ομως,26.0,7.12939770417008,185.36434030842207
17831,ομώνυμο,8.0,8.228009992838189,65.82407994270551
17832,ονειρα,3.0,9.208839245849916,27.626517737549747
17833,ονειρεμένο,5.0,8.698013622083925,43.49006811041963
17834,ονειρευόμαστε,3.0,9.208839245849916,27.626517737549747
17835,ονειρική,3.0,9.208839245849916,27.626517737549747
17836,ονειρο,5.0,8.698013622083925,43.49006811041963
17837,ονομα,5.0,8.228009992838189,41.14004996419094
17838,ονομαστική,3.0,9.208839245849916,27.626517737549747
17839,ονόματα,5.0,8.698013622083925,43.49006811041963
17840,οποία,17.0,7.47423819046181,127.06204923785076
17841,οποίες,5.0,8.698013622083925,43.49006811041963
17842,οποίο,26.0,6.356207815936598,165.26140321435153
17843,οποίοι,3.0,9.208839245849916,27.626517737549747
17844,οποίος,25.0,7.088575709649825,177.21439274124563
17845,οποίου,3.0,9.208839245849916,27.626517737549747
17846,οποια,5.0,8.228009992838189,41.14004996419094
17847,οποιαδήποτε,3.0,9.208839245849916,27.626517737549747
17848,οποιοδήποτε,3.0,9.208839245849916,27.626517737549747
17849,οποιος,7.0,8.51569206528997,59.609844457029794
17850,οποτε,8.0,8.228009992838189,65.82407994270551
17851,οπου,11.0,7.599401333415815,83.59341466757397
17852,οπτικών,5.0,8.698013622083925,43.49006811041963
17853,οπως,39.0,6.781091009901864,264.4625493861727
17854,οπωσδήποτε,6.0,8.51569206528997,51.094152391739826
17855,οπότε,15.0,7.742502177056489,116.13753265584732
17856,ορέστης,3.0,9.208839245849916,27.626517737549747
17857,οραμα,5.0,8.51569206528997,42.57846032644985
17858,οργή,4.0,8.921157173398134,35.684628693592536
17859,οργανισμός,3.0,10.307451534518025,30.922354603554076
17860,ορισμένα,3.0,9.208839245849916,27.626517737549747
17861,ορκίζομαι,4.0,9.61430435395808,38.45721741583232
17862,ορκίστηκε,3.0,9.208839245849916,27.626517737549747
17863,ορκισμένη,3.0,10.307451534518025,30.922354603554076
17864,οροι,6.0,8.110226957181807,48.661361743090836
17865,ορός,4.0,8.228009992838189,32.912039971352755
17866,οσα,17.0,7.534862812278244,128.09266780873014
17867,οσοι,6.0,8.51569206528997,51.094152391739826
17868,οσους,5.0,8.698013622083925,43.49006811041963
17869,οστών,6.0,9.208839245849916,55.253035475099495
17870,οταν,49.0,6.47881013802893,317.46169676341754
17871,οτκ,5.0,8.698013622083925,43.49006811041963
17872,ουζουνίδη,3.0,8.361541385462711,25.084624156388134
17873,ουζουνίδης,4.0,8.921157173398134,35.684628693592536
17874,ουράνιο,3.0,9.208839245849916,27.626517737549747
17875,ουρανό,6.0,8.51569206528997,51.094152391739826
17876,ουσία,4.0,6.9752470243428215,27.900988097371286
17877,ουσιαστικά,3.0,9.208839245849916,27.626517737549747
17878,ουτε,15.0,7.668394204902767,115.0259130735415
17879,οφ,5.0,4.407554180935533,22.037770904677668
17880,οχι,50.0,6.643889888388379,332.1944944194189
17881,ούτε,31.0,6.90625415285587,214.09387873853197
17882,ούτι,3.0,9.208839245849916,27.626517737549747
17883,π,41.0,1.401329203633723,57.45449734898264
17884,πάει,52.0,6.0307854155019704,313.60084160610245
17885,πάθει,4.0,7.41707977662186,29.66831910648744
17886,πάθη,5.0,7.909556261719655,39.547781308598275
17887,πάθος,9.0,8.110226957181807,72.99204261463626
17888,πάλι,58.0,6.318467487953751,366.4711143013176
17889,πάμε,73.0,5.692331017676766,415.54016429040394
17890,πάνε,12.0,7.049354996496543,84.59225995795852
17891,πάνο,4.0,8.361541385462711,33.446165541850846
17892,πάνος,3.0,9.208839245849916,27.626517737549747
17893,πάντα,208.0,5.06042746235754,1052.5689121703683
17894,πάντες,5.0,8.698013622083925,43.49006811041963
17895,πάντοτε,5.0,8.698013622083925,43.49006811041963
17896,πάντων,3.0,9.208839245849916,27.626517737549747
17897,πάντως,11.0,7.909556261719655,87.0051188789162
17898,πάνω,75.0,5.796592028001175,434.7444021000881
17899,πάπα,3.0,10.307451534518025,30.922354603554076
17900,πάρα,15.0,7.262929096794602,108.94393645191903
17901,πάρε,16.0,6.073345029920766,97.17352047873226
17902,πάρει,34.0,6.523261900599764,221.79090462039198
17903,πάρεις,11.0,7.909556261719655,87.0051188789162
17904,πάρετε,10.0,8.110226957181807,81.10226957181807
17905,πάρκου,3.0,9.208839245849916,27.626517737549747
17906,πάρος,5.0,8.698013622083925,43.49006811041963
17907,πάρου,3.0,7.47423819046181,22.422714571385427
17908,πάρουμε,7.0,8.361541385462711,58.530789698238976
17909,πάρουν,7.0,8.361541385462711,58.530789698238976
17910,πάρτε,17.0,7.47423819046181,127.06204923785076
17911,πάρτη,3.0,8.00486644152398,24.01459932457194
17912,πάρτι,7.0,8.361541385462711,58.530789698238976
17913,πάρτυ,13.0,7.599401333415815,98.79221733440559
17914,πάρω,8.0,8.361541385462711,66.89233108370169
17915,πάστα,3.0,9.208839245849916,27.626517737549747
17916,πάσχα,251.0,4.774062045790505,1198.2895734934168
17917,πάτε,3.0,7.599401333415815,22.798204000247445
17918,πάτημα,3.0,8.361541385462711,25.084624156388134
17919,πάτο,3.0,9.208839245849916,27.626517737549747
17920,πάτρα,6.0,8.51569206528997,51.094152391739826
17921,πάτροκλο,9.0,7.668394204902767,69.0155478441249
17922,πάτροκλος,19.0,8.110226957181807,154.09431218645432
17923,πάτροκλου,3.0,9.208839245849916,27.626517737549747
17924,πάω,17.0,7.21640908115971,122.67895437971507
17925,πέδιλα,60.0,6.229914090612306,373.79484543673834
17926,πέδιλο,9.0,8.110226957181807,72.99204261463626
